"talent","attractiveness","fame","is_famous"
-0.941,-1.06,-4.099,0
1.843,-0.16,2.958,1
1.918,0.938,4.738,1
-0.748,-0.521,-3.217,0
0.191,-0.283,0.444,0
-0.235,-0.12,-0.469,0
-1.433,0.08,-2.309,0
-0.972,0.406,-0.539,0
-0.325,0.754,0.221,0
0.179,0.502,0.777,0
-1.501,0.717,-1.522,0
-1.607,1.784,-0.896,0
-1.225,-2.711,-9.369,0
0.32,-0.675,-1.634,0
-1.432,-0.436,-3.846,0
0.161,-0.578,0.628,0
0.919,1.654,6.495,1
-1.561,0.561,-2.592,0
-0.952,-0.953,-4.799,0
1.176,0.158,2.357,0
0.704,-0.89,0.195,0
0.224,-1.121,-1.512,0
1.251,-0.614,1.228,0
-0.144,-0.555,-1.664,0
0.603,0.441,3.071,1
2.502,0.282,5.754,1
0.837,-0.095,2.008,0
0.177,0.008,1.442,0
1.7,-0.465,0.977,0
-1.135,-1.037,-3.546,0
-0.443,-1.302,-2.632,0
1.799,-1.414,0.329,0
-0.412,0.481,-0.279,0
1.032,-1.115,-0.064,0
1.079,2.146,7.485,1
-0.066,0.235,-1.366,0
-0.225,1.427,2.714,1
0.786,0.462,3.333,1
-1.53,-0.262,-3.108,0
0.299,0.823,1.984,0
1.043,0.701,4.008,1
-1.382,-1.849,-4.901,0
0.432,-0.756,-0.1,0
-1.29,-0.082,-0.846,0
0.328,-0.18,-1.128,0
0.041,1.05,1.632,0
0.444,-0.091,-0.074,0
0.374,-0.109,-0.13,0
0.764,-1.871,-1.525,0
-0.02,0.943,2.991,1
-0.487,-1.409,-1.936,0
2.014,-0.921,3.1,1
1.272,-0.559,2.684,1
1.308,0.821,3.081,1
0.568,-1.63,-1.103,0
0.053,0.414,0.321,0
2.884,0.349,6.06,1
1.032,-0.609,1.125,0
0.186,-0.641,-1.089,0
-0.268,0.061,-2.067,0
-1.103,-0.347,-1.97,0
-0.132,0.379,0.603,0
0.788,1.036,3.17,1
0.208,-0.047,1.028,0
-0.739,0.077,-1.963,0
1.941,-0.787,1.821,0
1.785,-0.378,3.042,1
0.342,1.365,5.019,1
-0.339,0.301,-0.061,0
-0.953,-0.147,-3.367,0
0.466,-0.702,-2.256,0
0.236,-0.302,-0.116,0
2.53,0.966,7.14,1
0.247,0.848,3.833,1
-0.688,0.026,-2.609,0
0.004,0.546,1.154,0
0.101,-1.445,-3.206,0
0.524,-0.718,-1.017,0
0.166,-0.98,-0.498,0
0.164,0.191,1.949,0
-1.204,0.505,-2.698,0
1.623,2.072,8.272,1
-3.018,-0.155,-7.354,0
-0.505,1.385,1.421,0
-0.972,2.296,3.092,1
-1.362,1.468,-0.905,0
0.647,0.558,2.265,0
-0.304,0.053,-0.965,0
0.639,1.462,4.748,1
-1.557,0.838,-1.677,0
0.492,-0.51,-1.157,0
2.241,0.626,4.65,1
-0.441,-0.836,-2.852,0
-0.965,0.125,-2.26,0
-0.213,-0.417,-1.768,0
0.583,0.561,3.478,1
0.051,1.203,2.271,0
-1.331,-1.839,-6.973,0
0.478,-1.093,0.103,0
-0.4,0.018,-2.565,0
0.988,1.31,3.801,1
-0.476,-1.716,-4.643,0
0.36,0.382,-0.143,0
-0.519,-0.45,-1.971,0
-1.868,-0.102,-4.482,0
-0.344,1.327,-0.028,0
0.584,0.273,0.71,0
-0.317,1.242,-0.283,0
-0.763,-1.92,-4.558,0
0.769,1.99,4.767,1
2.176,0.831,7.323,1
-0.167,0.095,1.066,0
0.162,-1.395,-0.217,0
2.241,-1.464,2.347,0
0.038,-1.915,-1.962,0
-0.856,1.197,0.206,0
-1.91,1.849,-0.512,0
-0.469,-0.791,-3.001,0
0.927,0.105,1.007,0
-0.426,0.397,0.328,0
-0.462,1.038,1.99,0
1.076,2.055,6.875,1
-1.055,-0.764,-3.82,0
-1.655,-1.215,-7.361,0
0.173,-0.014,0.525,0
-0.465,-0.898,-2.197,0
0.502,0.071,0.071,0
-2.116,-0.2,-5.513,0
-0.694,-1.406,-5.006,0
1.046,0.327,2.871,1
-1.255,0.008,-1.793,0
0.425,-0.078,2.049,0
0.251,0.5,2.765,1
-1.67,1.478,-2.063,0
1.015,0.043,2.009,0
0.337,0.751,2.708,1
0.502,0.789,2.913,1
-0.238,-0.374,0.33,0
-0.346,-0.644,-3.079,0
0.728,-0.541,2.227,0
2.362,-1.837,1.391,0
-0.816,-0.125,-0.221,0
0.627,1.619,2.984,1
1.124,-1.344,-0.182,0
1.817,-0.59,2.466,0
-0.029,0.569,0.877,0
0.51,-0.565,-0.403,0
-0.942,0.37,-1.645,0
0.606,-1.014,-0.087,0
0.034,1.032,1.804,0
1.742,1.737,4.943,1
0.221,-0.72,-1.412,0
0.077,-0.474,-0.072,0
-0.788,0.249,0.416,0
-0.811,0.343,0.397,0
1.22,-0.235,2.634,1
0.309,-0.618,-0.501,0
2.16,0.626,5.95,1
-0.594,-1.512,-5.082,0
-2.401,-0.676,-6.144,0
1.49,-0.826,2.092,0
1.485,1.596,5.036,1
-0.112,-0.467,-1.052,0
-1.65,1.21,-2.205,0
-0.195,0.751,0.73,0
-0.375,0.237,0.603,0
-0.239,-0.148,-0.434,0
-0.383,0.703,0.933,0
0.036,1.15,3.732,1
0.753,-0.023,1.182,0
0.813,-1.542,0.157,0
-0.649,-1.207,-1.955,0
-0.068,0.402,0.54,0
0.144,-2.093,-5.148,0
-2.535,-0.97,-8.948,0
1.505,0.385,3.658,1
-1.261,-0.3,-3.4,0
1.107,0.411,3.357,1
-0.184,-0.087,0.025,0
1.541,0.761,5.327,1
2.486,-0.696,3.572,1
0.024,-1.744,-2.697,0
-0.546,1.152,0.791,0
0.413,-1.04,0.776,0
0.871,0.848,1.622,0
1.333,0.092,3.213,1
-1.641,-0.686,-4.142,0
-0.115,1.003,1.319,0
-0.088,0.839,2.728,1
-0.086,0.777,0.914,0
0.115,2.044,4.953,1
-1.177,-0.924,-3.586,0
1.283,1.753,6.146,1
-1.486,0.021,-2.655,0
0.985,-1.425,-0.748,0
1.454,-0.273,1.402,0
-0.403,0.151,-2.138,0
-0.382,-0.325,-0.755,0
0.156,-0.973,-2.205,0
0.986,0.079,0.712,0
0.129,0.541,0.917,0
0.899,-0.071,1.475,0
0.558,-0.092,0.329,0
1.492,-1.571,-1.015,0
0.146,0.325,1.099,0
0.088,-0.974,-1.637,0
-1.032,0.808,0.219,0
-0.854,1.376,1.223,0
-1.114,1.828,0.987,0
-0.462,-1.064,-3.052,0
1.825,0.551,4.939,1
0.065,0.465,1.272,0
0.088,1.094,2.634,1
-0.322,-0.187,-4.209,0
0.18,2.134,5.314,1
0.234,-0.378,-0.467,0
-0.131,-0.073,-0.584,0
-0.224,0.345,1.043,0
-1.309,-0.813,-3.084,0
0.065,0.227,0.414,0
0.631,-0.698,-1.436,0
-1.594,-0.719,-5.901,0
-0.242,-1.547,-3.944,0
1.197,-1.113,0.115,0
0.993,0.123,1.943,0
-1.015,-1.782,-3.416,0
-0.231,1.021,2.312,0
0.752,-1.116,-1.784,0
-0.328,-1.839,-2.052,0
-0.7,-0.981,-4.591,0
0.433,1.096,2.519,0
-0.912,1.493,-0.124,0
0.345,-0.707,-0.344,0
0.136,0.37,0.734,0
0.641,1.073,3.868,1
-0.163,-1.209,-3.125,0
1.282,1.499,5.542,1
-0.374,1.519,2.628,1
0.077,0.392,-0.674,0
0.417,0.492,1.988,0
0.648,1.308,4.147,1
-1.43,-0.473,-2.94,0
-0.818,-0.949,-3.125,0
1.681,-0.062,3.819,1
-0.293,-0.959,-2.185,0
-0.312,-0.614,-0.852,0
-0.542,-0.957,-2.317,0
-1.047,0.898,0.384,0
0.193,-0.817,-1.724,0
-0.784,0.286,0.758,0
0.337,-1.185,-1.329,0
-0.035,-1.249,-1.222,0
-1.123,-1.061,-5.339,0
-0.679,-0.193,-1.186,0
1.755,0.368,3.443,1
0.174,-0.473,1.785,0
-0.264,0.685,1.102,0
0.876,0.281,2.668,1
0.512,0.33,-0.529,0
0.975,-0.709,-1.49,0
-1.717,0.179,-2.988,0
0.588,-0.289,0.274,0
0.133,1.263,3.253,1
0.693,0.086,2.126,0
2.4,0.51,6.492,1
-0.094,-0.827,-0.915,0
-3.342,0.536,-5.038,0
-1.422,-0.812,-4.18,0
0.21,1.509,4.276,1
2.04,-0.948,1.931,0
0.236,-0.999,-0.872,0
-0.295,0.654,1.277,0
1.013,-1.503,-2.867,0
-2.411,-0.341,-5.29,0
-0.28,0.628,0.48,0
2.485,0.048,3.433,1
-0.622,0.443,0.478,0
0.662,0.661,2.471,0
-1.586,0.663,-2.143,0
-1,0.565,-1.48,0
-1.526,2.54,0.826,0
0.238,0.71,2.399,0
0.171,-0.264,0.752,0
0.805,1.319,5.371,1
0.509,-0.246,1.181,0
0.538,-1.105,-0.969,0
-0.528,-0.116,-0.751,0
-0.813,-0.638,-2.349,0
0.781,-0.311,2.183,0
-0.786,0.362,-1.715,0
2.056,1.147,5.522,1
-0.099,0.95,1.846,0
-0.599,-0.354,-3.763,0
-1.161,-0.804,-3.407,0
0.861,-0.372,0.753,0
0.317,-0.605,1.916,0
-0.597,0.122,-2.535,0
0.556,-0.025,1.87,0
-0.447,-0.754,-1.209,0
-0.616,-2.297,-4.653,0
-1.302,0.153,-2.393,0
-0.788,-0.224,-1.629,0
-1.921,-1.486,-7.613,0
0.049,-1.788,-4.009,0
-1.202,-0.241,-3.543,0
-0.195,1.481,3.289,1
0.067,1.422,5.697,1
-0.142,-0.715,-1.366,0
1.511,-0.361,2.922,1
-2.082,0.352,-4.208,0
0.117,1.064,2.653,1
-0.058,0.122,0.396,0
-1.436,0.946,0.681,0
0.819,-0.128,-0.087,0
0.397,-0.096,-0.126,0
0.992,0.567,2.095,0
-0.072,-0.275,-0.497,0
-1.077,-0.883,-5.598,0
-0.73,0.311,0.856,0
-0.475,-0.149,-0.943,0
-0.378,-0.594,-2.762,0
1.758,0.367,5.293,1
1.818,0.512,4.068,1
0.919,-0.532,1.381,0
0.511,-1.633,-2.638,0
-0.359,0.225,0.403,0
-0.931,-0.301,-3.776,0
-0.187,1.048,1.281,0
2.27,0.448,5.582,1
-1.39,-0.795,-4.449,0
-0.184,0.888,1.935,0
0.832,-1.737,-0.266,0
-0.937,-0.175,-3.381,0
0.541,-0.26,-1.301,0
-0.207,-1.584,-4.065,0
-0.554,-0.067,-0.119,0
0.95,0.829,4.944,1
0.226,-0.869,-1.031,0
1.113,0.395,2.871,1
0.26,1.476,2.892,1
-0.693,-1.762,-4.144,0
1.043,-1.113,0.181,0
1.8,-0.069,2.616,1
1.05,0.816,4.362,1
-0.04,-0.618,0.425,0
1.364,-0.183,4.474,1
0.255,0.34,0.972,0
0.344,-0.842,-0.527,0
-0.52,-0.107,-0.858,0
-0.73,0.962,-0.321,0
-0.934,-1.009,-5.47,0
-0.195,0.591,-0.596,0
0.965,1.15,4.283,1
-1.724,0.349,-3.063,0
-0.153,-1.199,-1.468,0
0.232,0.881,3.43,1
1.166,0.789,1.562,0
-2.067,1.472,0.052,0
-0.131,-0.629,-1.664,0
0.457,-1.164,-0.96,0
-1.347,1.313,0.139,0
0.118,-0.919,-3.91,0
-0.123,-1.335,-2.099,0
-0.075,1.042,1.378,0
-0.034,-0.615,-1.797,0
-0.297,1.497,3.373,1
-1.334,1.793,0.191,0
0.738,0.477,2.978,1
1.969,-0.77,2.398,0
0.98,0.383,5.922,1
-0.562,-1.379,-2.335,0
-1.189,1.566,-0.791,0
0.575,0.09,3.038,1
-0.266,-0.458,-0.384,0
-1.133,0.503,-1.349,0
-0.341,-0.432,-1.759,0
0.297,0.848,0.557,0
1.3,-2.382,-1.404,0
-1.412,-0.824,-3.975,0
-0.597,0.691,-0.295,0
1.364,-2.586,-2.386,0
-0.412,-2.232,-6.547,0
-0.454,-0.204,-1.808,0
-2.009,0.094,-3.223,0
-0.824,0.393,-0.741,0
0.765,-0.04,1.436,0
-0.357,1.114,3.189,1
-0.56,1.192,3.426,1
0.463,-0.5,0.611,0
1.047,0.869,3.32,1
-3.005,-1.041,-9.309,0
0.563,0.071,0.654,0
1.96,-0.636,2.137,0
-0.692,0.033,-2.057,0
-0.89,-1.049,-1.508,0
-0.512,-0.458,-0.896,0
-0.314,-1.35,-2.467,0
-0.46,0.549,0.543,0
0.082,0.529,0.665,0
-3.062,0.532,-4.881,0
0.742,0.203,2.485,0
0.585,-1.047,-1.332,0
0.46,0.016,0.829,0
-0.367,-0.166,-1.473,0
0.408,-0.876,-0.026,0
0.926,0.713,3,1
-0.048,1.79,2.831,1
-0.371,-0.63,-2.077,0
-1.402,0.08,-3.716,0
-0.257,-0.466,-2.687,0
0.384,-1.345,-3.344,0
0.578,0.365,-0.264,0
-0.354,0.494,-0.273,0
2.434,1.143,6.645,1
0.138,2.203,4.333,1
0.375,-0.449,1.6,0
1.441,-1.002,0.135,0
-0.833,-0.821,-2.845,0
0.581,-0.985,-0.316,0
0.139,1.121,2.121,0
0.281,-0.456,0.61,0
0.676,0.652,1.612,0
1.799,-0.182,2.631,1
-1.452,0.213,-4.413,0
-0.45,-1.616,-2.796,0
-0.496,-1.143,-6.055,0
-0.245,-3.045,-6.708,0
1.264,-1.434,-0.076,0
0.16,-0.182,0.433,0
-0.044,0.238,1.11,0
0.536,1.948,4.513,1
-0.807,-1.657,-4.978,0
0.283,-0.402,0.098,0
-0.955,-0.574,-4,0
-0.47,0.794,-0.897,0
-0.863,-0.252,-1.835,0
0.478,0.117,2.458,0
-0.569,-0.076,-1.604,0
2.056,0.18,4.448,1
-0.416,-1.256,-2.851,0
0.019,0.687,2.512,0
-1.305,1.31,1.533,0
1.272,0.018,3.51,1
2.449,0.528,5.374,1
-0.351,-1.581,-3.732,0
1.243,1.626,5.599,1
0.909,0.511,4.283,1
-1.513,2.141,-0.236,0
0.478,0.009,1.634,0
-0.855,1.804,2.17,0
1.796,-0.119,3.761,1
0.468,0.211,1.695,0
0.032,0.192,-0.059,0
0.29,-0.839,-1.232,0
-0.376,0.35,-0.004,0
-2.075,0.953,-3.216,0
3.27,-0.13,6.617,1
0.249,-0.836,-0.918,0
0.742,-0.209,1.31,0
1.196,2.109,6.629,1
-1.278,-2.459,-7.531,0
0.391,-0.538,-1.328,0
0.707,0.693,2.997,1
-0.596,-1.277,-4.439,0
0.8,1.953,5.811,1
-0.418,-1.142,-2.822,0
-2.091,-1.06,-6.211,0
0.471,0.714,2.89,1
0.953,1.367,3.165,1
-2.808,-1.019,-8.752,0
1.493,0.396,3.18,1
1.323,-2.26,-3.56,0
0.13,0.911,1.093,0
-0.602,2.999,1.93,0
2.564,0.461,7.282,1
-0.649,-1.966,-3.172,0
1.234,0.274,5.004,1
-0.803,0.439,-0.777,0
-0.085,0.29,-1.111,0
1.384,-0.198,1.903,0
-0.315,0.379,1.398,0
0.568,-2.947,-3.812,0
-0.613,0.673,0.14,0
1.425,-0.779,1.407,0
-0.305,0.028,0.748,0
-0.228,-0.315,-1.575,0
-0.004,-0.318,-1.351,0
0.624,-0.352,2.008,0
-1.186,0.895,-2.685,0
0.372,0.669,0.706,0
-0.238,-0.86,-2.237,0
0.588,2.292,5.671,1
1.043,0.837,3.168,1
1.37,0.649,3.758,1
-0.198,-0.687,-2.988,0
0.151,0.405,1.876,0
-1.078,1.534,-0.297,0
-1.193,1.696,2.537,0
0.026,-0.249,0.732,0
-0.64,0.102,-1.562,0
1.013,-1.636,-3.42,0
0.866,1.701,5.233,1
-0.415,1.477,2.493,0
0.636,-0.532,0.099,0
-0.144,-0.239,0.558,0
0.251,-0.507,-0.407,0
-0.569,-0.376,-3.938,0
-0.675,1.613,-0.073,0
-1.702,0.542,-1.773,0
1.208,-2.167,-2.057,0
-0.215,2.015,2.207,0
0.755,0.403,2.816,1
0.15,0.864,1.355,0
0.374,-0.454,0.267,0
0.755,1.133,5.647,1
-2.33,-0.124,-4.424,0
-0.658,-0.134,-2.054,0
0.761,-1.305,-0.59,0
-1.135,-1.475,-6.635,0
0.679,0.743,4.601,1
-2.033,-1.385,-7.463,0
0.599,0.563,3.497,1
-0.349,1.014,1.012,0
-1.202,2.106,2.473,0
-0.677,1.005,1.547,0
-1.31,0.871,-1.072,0
1.068,-0.937,-0.806,0
0.734,1.653,5.148,1
0.6,0.844,2.288,0
0.784,0.45,2.867,1
0.074,1.396,4.433,1
-0.041,-0.933,-0.503,0
0.155,0.517,2.678,1
-2.109,0.624,-4.637,0
1.03,-2.446,-3.746,0
0.096,-1.681,-2.716,0
-0.673,-1.523,-4.461,0
-0.473,-0.407,-1.36,0
-0.287,-1.438,-4.838,0
-1.361,-0.692,-4.246,0
-0.334,1.842,3.48,1
-2.694,0.17,-4.229,0
-0.492,-1.495,-3.856,0
1.135,2.395,7.71,1
0.048,-1.316,-3.503,0
1.233,-0.837,1.517,0
0.002,-1.134,-2.362,0
-0.983,-0.427,-2.162,0
-0.146,-0.823,-1.42,0
-1.14,1.599,1.784,0
-0.371,-0.313,-1.955,0
0.774,0.962,3.733,1
-0.201,-0.022,-0.027,0
0.42,-0.77,1.116,0
0.691,-0.444,0.082,0
0.553,-0.401,-0.13,0
-0.356,-1.107,-3.331,0
-0.539,-0.473,-2.889,0
-0.842,1.195,-0.239,0
0.239,-0.6,-0.711,0
-1.045,-0.4,-4.265,0
1.237,1.565,4.499,1
0.482,-0.006,1.533,0
2.318,0.902,7.689,1
-0.293,-0.62,-3.035,0
1.587,1.541,7.471,1
-0.454,0.535,0.58,0
0.243,0.133,0.349,0
1.395,0.031,3.722,1
1.366,1.561,4.428,1
1.689,-2.939,-1.101,0
-2.491,1.457,-2.997,0
0.328,0.096,0.288,0
2.671,-0.182,4.203,1
0.651,0.387,1.261,0
-0.714,-1.077,-4.543,0
-0.933,-2.003,-6.466,0
0.063,1.767,3.033,1
0.391,-0.535,1.231,0
0.69,-0.894,-0.876,0
-1.321,-1,-4.402,0
-1.08,0.031,-1.325,0
-0.186,-0.371,-1.348,0
-0.649,-1.502,-3.68,0
1.337,0.364,4.604,1
3.259,-0.468,5.128,1
-1.042,0.843,-1.875,0
1.807,0.141,4.544,1
-1.338,-0.766,-4.956,0
1.346,2.387,8.332,1
2.104,1.358,8.228,1
0.07,-1.714,-5.306,0
0.343,0.33,2.242,0
0.453,-0.023,0.478,0
0.259,2.355,5.918,1
-0.741,0.183,-1.788,0
-0.564,-0.855,-2.896,0
-0.327,-0.449,-1.259,0
-0.053,0.876,1.789,0
0.098,0.02,2.168,0
0.6,-0.728,-0.986,0
-0.259,-1.494,-3.799,0
-0.202,-0.664,-1.749,0
-0.643,1.08,0.221,0
-1.058,-1.307,-3.706,0
-1.145,-0.557,-1.895,0
0.558,0.74,3.046,1
-0.873,0.103,-1.138,0
0.912,-0.029,1.68,0
-1.13,-0.305,-2.346,0
0.222,-1.121,-2.099,0
-1.459,-0.861,-4.336,0
0.871,-0.395,-0.201,0
0.11,-0.27,-1.627,0
-2.147,1.01,-3.799,0
-0.361,0.25,-1.187,0
-0.02,-0.543,0.592,0
-1.279,0.136,-3.727,0
0.953,0.139,3.212,1
-1.379,-1.515,-7.125,0
0.123,-0.324,-1.224,0
-0.158,-0.975,-3.206,0
0.089,-0.465,-0.721,0
-0.011,-0.985,-0.994,0
0.969,0.362,1.4,0
0.871,1.478,3.149,1
1.461,1.137,4.487,1
0.962,0.528,2.89,1
-0.894,0.374,-2.578,0
-0.817,-2.203,-8.13,0
0.96,-0.92,0.413,0
-2.394,2.346,-1.031,0
0.955,-0.157,0.83,0
-0.189,-0.901,-2.713,0
-0.89,0.782,-0.356,0
0.754,-0.99,0.16,0
1.024,0.136,0.607,0
0.496,-1.13,-0.963,0
0.519,0.138,-0.797,0
-0.422,1.459,2.03,0
0.863,-0.782,1.553,0
-0.778,1.431,1.532,0
0.148,0.381,1.258,0
0.291,-1.03,-1.134,0
-0.871,0.565,-0.978,0
0.407,-0.032,2.73,1
-0.072,-0.432,-0.924,0
-0.442,0.64,1.178,0
0.678,-0.274,1.331,0
-1.564,0.826,-0.165,0
0.322,-2.511,-4.676,0
-0.641,-0.349,-2.306,0
-0.692,-1.367,-4.893,0
-0.682,-0.813,-2.585,0
0.366,1.454,2.989,1
-1.503,2.657,0.314,0
-0.2,-0.674,-2.651,0
0.686,0.312,2.163,0
2.024,0.511,3.888,1
0.163,-0.275,-1.913,0
1.064,-1.689,-1.772,0
-1.622,0.238,-1.771,0
0.051,0.685,3.028,1
-0.236,1.04,0.593,0
1.528,-0.376,2.739,1
0.4,1.848,5.74,1
0.304,-0.69,-1.268,0
1.954,1.334,7.352,1
-2.029,-1.099,-5.432,0
-0.777,-0.157,-1.529,0
0.598,-0.996,-0.97,0
0.655,0.113,2.589,0
-0.226,-1.361,-2.795,0
-1.089,0.437,-1.343,0
-0.09,-1.664,-3.096,0
-0.418,-0.724,-2.727,0
0.769,0.748,4.494,1
-1.112,0.371,-1.921,0
0.37,-0.434,-0.878,0
0.484,-1.061,-1.92,0
-1.495,-0.705,-4.464,0
-1.917,0.749,-1.382,0
0.037,0.701,3.2,1
-0.315,-0.271,-0.69,0
0.871,-1.283,-0.462,0
-0.824,-1.112,-4.991,0
1.306,-0.14,2.529,0
-0.63,0.243,0.906,0
-0.721,0.562,-0.967,0
-1.621,0.592,-2.209,0
-1.107,1.301,1.743,0
-1.726,0.726,-3.088,0
0.515,-1.421,-0.74,0
0.999,-0.185,1.399,0
-0.183,-0.948,-2.434,0
1.464,-0.8,0.104,0
1.831,-1.622,0.879,0
-1.2,0.26,-2.078,0
-0.178,-0.8,-1.446,0
-1.305,0.698,-0.169,0
1.613,0.359,4.813,1
-1.604,-1.045,-3.798,0
0.188,0.784,2.803,1
0.383,-0.678,-1.117,0
0.014,0.345,-0.282,0
-2.067,0.143,-4.104,0
-0.058,-1.406,-2.61,0
0.58,-0.546,-0.069,0
1.689,-0.711,2.001,0
0.906,-0.681,2.196,0
-0.469,1.13,1.588,0
1.86,-1.613,0.484,0
-1.043,0.313,-1.709,0
-0.232,0.599,-0.214,0
0.267,-2.374,-2.837,0
0.662,0.776,2.905,1
0.527,0.494,2.771,1
0.381,-0.951,-1.248,0
-1.736,-0.23,-2.694,0
-0.51,0.361,0.36,0
-0.054,-0.203,-0.793,0
-0.636,0.998,0.851,0
0.027,-0.22,0.219,0
0.132,0.579,1.078,0
-1.229,0.079,-4.036,0
0.163,-0.492,-1.26,0
-0.832,1.164,0.505,0
-0.964,0.828,-0.691,0
-0.421,0.801,0.429,0
-0.688,1.174,1.859,0
-0.809,0.943,0.423,0
0.845,0.971,2.21,0
-1.562,-0.781,-4.403,0
1.561,-0.732,1.734,0
-0.916,-1.188,-4.936,0
0.083,-0.054,0.681,0
-0.178,-0.849,-1.855,0
-0.886,-0.276,-2.623,0
0.728,-0.598,2.019,0
-1.145,0.234,0.543,0
-1.146,0.496,-2.669,0
-0.061,-0.69,-2.106,0
-0.135,0.037,-1.594,0
-1.036,1.338,0.247,0
0.102,-2.048,-4.721,0
-1.42,0.977,-1.891,0
0.691,-0.892,2.537,0
0.87,0.717,2.224,0
-1.874,-0.639,-4.869,0
-0.655,-0.471,-0.238,0
-0.817,1.189,0.412,0
-0.32,-0.606,-2.941,0
0.663,-0.447,-1.075,0
-0.133,0.718,0.145,0
-1.115,0.263,-0.689,0
-0.626,-1.579,-3.963,0
2.157,-1.326,1.874,0
0.044,0.542,2.482,0
-0.335,-0.203,-2.347,0
-1.163,0.291,-1.64,0
-2.201,0.8,-2.43,0
-0.478,-0.486,-0.609,0
0.268,-0.874,-1.012,0
-0.106,0.431,1.859,0
0.381,-1.402,-0.532,0
0.496,1.228,3.592,1
2.59,-0.887,3.876,1
0.054,0.049,-0.438,0
-1.286,0.158,-1.244,0
-1.024,0.422,-2.553,0
-0.555,-0.939,-1.964,0
0.262,-0.886,-0.775,0
-0.754,-0.472,-1.016,0
-0.053,-0.842,-2.263,0
1.258,-0.579,1.449,0
-0.527,-1.953,-5.287,0
-1.056,-0.114,-1.012,0
1.631,-0.707,2.73,1
1.108,-0.612,1.583,0
1.141,-0.858,0.883,0
0.022,0.996,0.326,0
-1.37,-2.197,-6.702,0
-0.138,-0.008,-1.475,0
-1.08,-0.69,-2.993,0
1.667,-0.689,3.775,1
-1.572,1.857,1.708,0
0.558,1.612,4.46,1
1.174,-1.249,-0.17,0
0.383,-1.044,-1.706,0
0.68,0.216,1.84,0
1.044,0.144,3.536,1
-1.137,-0.582,-5.355,0
0.104,-0.076,-0.311,0
1.643,1.221,8.144,1
0.263,0.958,2.131,0
-0.001,-0.383,-1.698,0
-0.73,-1.496,-3.081,0
-1.457,1.479,-0.883,0
-0.654,0.009,-2.573,0
2.455,-1.292,1.431,0
-2.398,0.15,-3.198,0
-1.568,-1.04,-5.128,0
1.288,0.204,2.394,0
-0.979,0.707,-1.418,0
1.857,-0.274,4.144,1
-1.382,-0.084,-3.2,0
1.029,-0.391,1.585,0
0.489,0.512,1.717,0
0.242,-1.606,-2.691,0
0.642,-0.316,-0.003,0
-0.554,1.397,3.122,1
0.622,-1.275,-2.533,0
-0.12,0.46,0.341,0
0.295,-1.133,-1.926,0
0.312,-1.209,-1.351,0
1.08,0.207,2.645,1
-0.291,-0.452,-3.041,0
-1.564,2.424,0.001,0
0.323,-1.336,-0.799,0
-1.36,1.45,-0.65,0
0.503,-0.047,-0.33,0
0.773,0.079,1.964,0
-0.646,0.286,-1.341,0
-0.28,1.141,2.083,0
1.074,-0.896,1.541,0
-0.355,1.124,0.602,0
1.846,-0.293,3.991,1
-0.474,-0.921,-2.329,0
-0.437,1.612,2.114,0
0.602,-0.665,0.817,0
-1.2,1.552,1.26,0
0.218,1.243,2.205,0
-2.102,-0.975,-4.527,0
-0.017,-0.199,-0.09,0
2.663,0.971,9.083,1
-0.47,0.575,2.138,0
1.295,0.694,4.793,1
0.884,0.706,2.89,1
0.576,1.135,3.507,1
-0.944,0.189,-1.639,0
0.67,-0.217,1.82,0
0.083,0.869,1.215,0
-0.333,-0.712,-4.575,0
-0.622,-0.466,-3.057,0
1.218,0.351,2.947,1
0.6,0.093,1.974,0
-1.434,-0.746,-3.692,0
1.004,-0.492,0.321,0
1.214,1.009,3.719,1
0.309,0.952,3.699,1
1.207,-0.6,1.919,0
0.926,0.974,3.402,1
1.306,-2.294,-2.22,0
-0.172,-1.153,-2.839,0
-0.927,-0.135,-2.373,0
0.14,-0.775,-2.693,0
-0.014,0.579,1.137,0
1.547,-1.439,-0.111,0
1.377,-0.735,0.58,0
1.087,-1.044,1.077,0
-1.468,1.097,0.363,0
-0.098,-0.422,-0.58,0
0.653,-0.256,0.275,0
-0.483,0.393,0.041,0
0.154,-1.725,-1.351,0
-0.233,0.508,0.347,0
0.729,-0.777,-1.73,0
0.502,0.823,1.212,0
-0.736,-0.038,-0.473,0
-0.11,-0.421,0.682,0
-0.455,1.391,0.244,0
1.104,-0.183,1.187,0
1.056,-0.368,2.137,0
0.056,0.071,-0.544,0
0.695,1.288,4.83,1
-1.879,-1.01,-4.638,0
0.852,0.081,0.866,0
0.731,-0.35,0.892,0
-1.278,0.757,-1.896,0
1.417,0.49,4.524,1
0.166,-0.678,-1.166,0
-0.916,-0.404,-1.428,0
1.968,1.015,6.348,1
0.057,1.22,4.096,1
1.608,0.39,4.484,1
0.209,-1.988,-3.433,0
-0.208,0.21,0.352,0
0.343,-0.566,-0.477,0
1.4,0.853,4.745,1
0.189,0.569,1.971,0
0.066,0.901,2.216,0
-0.125,-1.462,-4.239,0
-0.278,0.596,-0.028,0
0.179,1.491,2.479,0
0.335,-0.477,-2.203,0
-0.233,-1.008,-3.405,0
0.043,0.912,2.166,0
0.721,1.299,3.572,1
0.857,0.922,3.878,1
0.25,0.778,3.5,1
0.623,1.154,2.981,1
1.303,1.073,4.25,1
